Brand,Nama,Harga,Jumlah Review,Variasi,Foto Produk
Armani Beauty,Luminous Silk Concealer,Rp 860.000,(1026),8 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_01_GA_2024_LS-Concealer_2_ClosedOpen_3614272951556_RVB-4000_fe1508e5cf27652e1daada7cd271480cb10e5c70_1745553093.png
MAKE UP FOR EVER,HD Skin Loose Powder Mini,Rp 400.000,(11),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3548752216371-Make-Up-For-Ever-HD-Skin-Loose-Powde_a4d67ce4ae9daf117d99739f7818d9a82cfee386_1747105633.png
Sephora Collection,Manicure Duo,Rp 341.000,(34),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3378872213475-Sephora-Collection-Manicure-Duo-Defa_002f87a46dd71a5174c270750d7b2ea5c4c816c8_1711426893.png
KAJA,Beauty Bento Bouncy Eyeshadow Trio,Rp 399.000,(1659),10 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_BeautyBento_02_782b8915eb7c2c87c3cee75075482cd7edc0ab78_1706606523.png
Clinique,Almost Lipstick (Limited Edition),Rp 510.000,(18),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_192333232767-Clinique-Almost-Lipstick-Limited-Edit_b632d024f005b3be4d7a89faffd9499a77429a3d_1742541571.png
Sephora Collection,12h Intense Ink Matte Liquid Eyeliner,Rp 310.000,(243),9 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3378872239338-Sephora-collection-12h-Intense-Ink-M_e1c52804c248c6f09b6d889be390dbc6188365c3_1726123059.png
Anastasia Beverly Hills,Volumizing Tinted Brow Gel,Rp 545.000,(449),9 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_prd_Sea_request_45498_2024082701213136_689304012195_Taupe_01_21efff78b626c9d27796a065bf674936c115ac61_1724754417.png
Natasha Denona,Golden Palette,Rp 1.399.000,(425),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_7290113705555-Natasha-Denona-Golden-Palette-Defaul_dd17b4a301f45d3f21fd12402d590710de54acd0_1724226342.png
MAKE UP FOR EVER,Ultra HD Pressed Powder Lilac (Limited Edition),Rp 370.000,(6),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3548752209182-Make-Up-For-Ever-Ultra-HD-Pressed-Po_5deb888afad20b2713a0be0328bd953060f4ccdf_1720670955.png
Kylie Cosmetics,Pressed Blush Powder,Rp 540.000,(84),3 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_4064941008514-kylie-cosmetic-Pressed-Blush-Powder-_bb537beb055ee35d35dc25addec457b21d5a0f26_1732502570.png
bareMinerals,Original Mineral Veil Loose Setting Powder,Rp 660.000,(1),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_5179_47626_MinVeil_Original_2014COMP_2000x2000_R300_65a9b613695ec3f1f44df850a4c7e49aad6e07dc_1737108825.png
Kylie Cosmetics,Lip Oil,Rp 490.000,(6),3 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3616304916267-KYLIE-COSMETICS-Lip-Oil-Coconut_b08654fa3e8ed21135aa29f39fc4c8eac29d2299_1732508033.png
Sephora Collection,Clear Eyelash Glue,Rp 207.000,(325),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3378872219002-Sephora-Collection-Clear-Eyelash-Glu_7432e4250413055ad854af3f31e751e1d0c862f8_1733991307.png
Dear Dahlia,Skin Silhouette Contour Duo,Rp 697.000,(3),2 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_neutral_01-removebg-preview_c2fae00a8131d1501d49e1257085e23a80493dcc_1734588467.png
Stila,Stay All Day® Smudge & Set Waterproof Gel Eye Liner,Rp 480.000,(22),10 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_94800364035-Stila-Stay-All-Day-Smudge-Set-Waterpro_d00f03494d95556842538eee99806d4e6bf392ef_1731912738.png
Bobbi Brown,Luxe Matte Liquid Lipstick,Rp 610.000,(8),10 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_716170307886-Bobbi-Brown-Luxe-Matte-Liquid-Lipstic_4f3c301bb033d61e814010c6ae265a945191d2b3_1732084371.png
Tom Ford Beauty,Architecture Soft Matte Blurring Foundation,Rp 1.650.000,(4),8 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_888066146005-Tom-Ford-Beauty-Architecture-Soft-Mat_96f556737800c25c79d5a0535ba8a20addc584db_1757491202.png
Tom Ford Beauty,Runway Lip Color,Rp 975.000,(123),8 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_888066158558-Tom-Ford-Beauty-Runway-Lip-Color-Sabl_cba580f6dd7ee68d878a5556837da7453110d87a_1757498085.png
Estée Lauder,Limited Edition Pure Color Gelée Glow Tinted Lip Balm,Rp 550.000,,,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_Pink_Chill_caa184871e74747c58c7dba595f4a6c3bdcc650d_1754624905.png
Lancôme,Juicy Tubes,Rp 495.000,(697),6 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3605972352286-Lancme-Juicy-Tubes-04-Miracle_2effae5b56f8e728b906b8f35655f68aa066465a_1754883230.png
Laura Mercier,Bronze Color Infusion,Rp 800.000,(105),4 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_40_1_1d810028b078caba11b983904e5a6389e1fd5664_1750921576.png
Anastasia Beverly Hills,Smooth Blur Contour Stick,Rp 635.000,(233),4 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_689304363006_Smooth_Blur_Contour_Stick_Halftone_a_7a103a9f03826eb07bd9cbd616978445fcf85da1_1752813931.png
MAC Cosmetics,Lipglazer,Rp 410.000,(2),8 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_773602750887-MAC-Cosmetics-Lipglazer-Marrakesh-Int_e535f73be41fd23b695d896f97f20acdd0b1e185_1753327854.png
Nudestix,Tinted Blur Sculpt Stick,Rp 650.000,(213),3 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_839174008044-NUDESTIX-Tinted-Blur-Sculpt-Stick-Nude-Neutral-Light_16e0de05e72fe7fe1bfd11087f3392fee88ec1ab_1684735131.png
Sephora Collection,Best Skin Ever Glow 12HR Moisturizing Liquid Foundation,Rp 440.000,(758),20 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3378872186595-Sephora-Collection-Best-Skin-Ever-Gl_b0692601864bddf562f760f1cbf2df14a4a00769_1735197739.png
Shiseido,UV Protective Compact Foundation Case,Rp 240.000,(1),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_730852213364-Shiseido-UV-Protective-Compact-Founda_67f5ef33ed6801cba9209c325cb715a8ea0a77d5_1758860733.png
Laura Mercier,Pure Canvas Hydrating Primer,Rp 830.000,(110),2 sizes,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_194250068054-LAURA-MERCIER-Pure-Canvas-Primer-Hydr_a6495be033c51082f3e5c65f73f02dbc1f0a7ab8_1714976974.png
Revitalash,Length Define Tubing Mascara,Rp 595.000,,,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_818426022007-1_e3dcf63e70c6d82f7565602cb67c2c09dca2db44_1758788979.png
Benefit Cosmetics,"Benebingo Mascara, Brow Setting Gel And Mini Blush (Holiday Limited Edition)",Rp 860.000,,,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_602004164698-Benefit-Cosmetics-Benebingo-Mascara-B_294b4665307d0b81383d031ca97ce7d00175fb80_1759906388.png
Benefit Cosmetics,Gamejoy Full-Size & Mini Bestsellers Set (Holiday Limited Edition),Rp 665.000,,,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_602004164858-Benefit-Cosmetics-Gamejoy-Full-Size-M_a26309b4f58c9ebec1e5349431f53d7b3c19fb43_1759976817.png
Huda Beauty,Easy Blur Natural Airbrush Foundation Mini,Rp 385.000,,9 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_6294018405467-Huda-Beauty-Easy-Blur-Natural-Airbru_8c4a8362d9d52c4ddcf65ded8b38389c76f3aad0_1756181310.png
Nudestix,Magnetic Matte Eye Color,Rp 550.000,(267),9 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_839174005302-Nudestix-MAGNETIC-LUMINOUS-EYE-COLOR-NIGHT-Night-Updated_98dcd50d5b227a94b5915e5c4d596afc14621505_1693812134.png
MAKE UP FOR EVER,Ultra HD Stick Foundation,Rp 710.000,(746),11 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_r330_4bff3e2e4afc7da5ef5541c8b258c2df0802e95e_1602589170.png
Anastasia Beverly Hills,Dipbrow Gel,Rp 445.000,(517),2 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_207391_2520Anastasia_2520Beverly_2520Hills_2520Dipbrow_2520Gel_2520Blonde_91b892d1dc5bafcdf0e1baf0ab6208e71eaa0475_1603741819.png
Stila,Magnum XXX™ Mascara,Rp 499.000,(46),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_Stila_20Magnum_20XXX_20Mascara_201_1846e5d24f797d3906eeaaee23f3ee838d4eca54_1602589732.png
Nudestix,Magnetic Matte Lip Color,Rp 550.000,(156),5 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_839174010016-Nudestix-MAGNETIC-MATTE-LIP-COLOR-ROSE-Rose-Updated_ef69959f5533b494f16b243efeaf50babe708d76_1693815185.png
Anastasia Beverly Hills,Soft Glam Eye Shadow Palette,Rp 1.100.000,(3147),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_33459_AnastasiaBeverlyHills_WEB_1581f3614906765fcf304ffdebb2b20a15997459_1605257238.png
Shiseido,Sports BB SPF 50+ Sunscreen,Rp 650.000,(42),3 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_2_Product_208623-Shiseido-Global-Suncare-BB-For-Sport-Light_30e642772a48f020db2abdc0ebc8b257615b20ae_1604063721.png
Benefit Cosmetics,High Beam Face Highlighter,Rp 420.000,(373),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_2_da4b9237bacccdf19c0760cab7aec4a8359010b0_1602585263.png
Sephora Collection,Original Best Skin Ever Perfect Natural Finish Longwear Foundation,Rp 440.000,(2447),17 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3378872167709-Sephora-Collection-Best-Skin-Ever-Pe_9d33cb3c13d506dbdd434e9e4221c0373414c359_1718704867.png
Bobbi Brown,No Smudge Mascara,Rp 580.000,(118),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_201299_2520Bobbi_2520Brown_2520No_2520Smudge_2520Mascara_2520Default_e0763c5a877aeacebc8d89ca6d2eec43540f166e_1617902350.png
Dear Dahlia,Paradise Dual Palette,Rp 576.000,(79),7 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_8809546843421-Dear-Dahlia-Paradise-Dual-Palette-Face-Palette-Multi-Forbidden-Fig_202dd9bd299a3d267057329870f96bcd1336fdae_1612323404.png
Stila,Stay All Day® Waterproof Liquid Eye Liner (Limited Edition),Rp 480.000,(1),3 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_94800363878-Stila-Stay-All-Day-Waterproof-Liquid-E_94051adbbfa197ec2d047db3242051305cd63a43_1725962181.png
Nudestix,Nudefix Cream Concealer,Rp 590.000,(77),8 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_839174012737-Nudestix-Nudefix-Cream-Concealer-Nude_0436eb17f588c254eb689f7e993339ffd3cc8620_1733802422.png
Nudestix,Roses 'N Honey Makeup Kit Mini,Rp 650.000,(315),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_839174006262-Nudestix-Roses-N-Honey-Makeup-Kit-Mini-Limited-Edition-Default_3d514011edf196ccdd827d38b05b6c4d5e2281ae_1647945424.png
Dear Dahlia,Paradise Dual Eyeshadow Palette Mini,Rp 576.000,(5),2 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_8809546840178-Dear-Dahlia-Paradise-Dual-Eyeshadow-Palette-Mini-Coco-Delight_e623fb4c46ff041a4daa35e6ada1848a078b0b24_1612362877.png
Benefit Cosmetics,Gogotint Cheek & Lip Tint,Rp 435.000,(303),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_356a192b7913b04c54574d18c28d46e6395428ab_1602589177.png
Sephora Collection,Glossed Lip Gloss,Rp 288.000,(1637),11 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3378872153191-Sephora-Collection-Glossed-Lip-Gloss-10-Wild-Glitter-Finish_34919466d5cfd94823db0402808415fc315f2e4f_1603771428.png
Nudestix,Citrus-C Mask & Daily Moisturizer,Rp 800.000,(67),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_839174050050-Nudestix-Citus-C-Mask--Daily-Moisturizer-60ml_576af526ebd66e3fd493fa416a2d0c91a654f36a_1623903469.png
MAKE UP FOR EVER,Rouge Artist,Rp 400.000,(574),37 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3548752169196-Make-Up-For-Ever-Rouge-Artist-Lipstick-118-Burning-Clay_52b13d4f4c1e85c0e0ce317c77b2e3e94dabfc26_1603771572.png
Estée Lauder,Take It Away Makeup Remover Lotion,Rp 695.000,(13),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_22894_EsteeLauder_Web_97c1f7fc77fbc23338b60361d00cdfb5b35f7497_1617887714.png
Benefit Cosmetics,Playtint Lip & Cheek Stain,Rp 435.000,(415),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_9_Product_602004129512-Benefit-Cosmetics-Playtint-Lip--Cheek-Stain-6ml_65bec116e84137a43f9f2b0b38bfd01725e8e959_1629086644.png
MAC Cosmetics,Studio Fix 24-Hour Smooth Wear Concealer,Rp 500.000,(62),7 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_2_Product_200175_2520Mac_2520Cosmetics_2520Studio_2520Fix_252024_2520Hour_2520Smooth_2520W_9b12e1ac47e413976cd7038a1769de4a0a3f9d03_1656398744.png
Bobbi Brown,Skin Full Cover Concealer,Rp 590.000,(1521),3 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_716170273839-Bobbi-Brown-Skin-Full-Cover-Concealer-Beige_936c4f62dbb497bed3d26e53d67950789ee37103_1664348411.png
DIOR,Diorshow Pump 'N' Volume XXL Volume 24h Wear Squeezable Mascara,Rp 700.000,(53),2 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3348901591874-Dior-Diorshow-Pump-N-Volume-XXL-Volume-24h-Wear-Squeezable-Mascara_58886f348216c040f1f9b1c09e261d890c8eb8f2_1658461965.png
Dear Dahlia,Blooming Edition Paradise Soft Dream Blush,Rp 528.000,(30),2 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_8809546846484-DEAR-DAHLIA-Blooming-Edition-Paradise-Soft-Dream-Blush-Pleasure_5188edf2cda0d26a8558fec6f43f2c917e2b6460_1666076193.png
Estée Lauder,Double Wear Sheer Long-Wear Makeup SPF 20,Rp 870.000,(110),5 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_887167533257-Estee-Lauder-Double-Wear-Sheer-Matte-Long-Wear-Makeup-SPF-20-Founda_87891693bfdfb4681ce144c0f467c375c8f127b2_1655965393.png
MAC Cosmetics,Squirt Plumping Gloss Stick,Rp 455.000,(188),10 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_773602692194-MAC-Cosmetics-Squirt-Plumping-Gloss-Stick-Amped-Pink_778922186ac3b19e175829be65ff3064c0777869_1682412820.png
Benefit Cosmetics,Moone Rich Berry Blush,Rp 580.000,(179),2 sizes,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_602004138446-Benefit-Cosmetics-Moone-Rich-Berry-Blush-6g_7d1a13b69f498295e155134326d2da28eb730fc0_1653646740.png
Clinique,Clinique For Men Moisturizing Lotion,Rp 630.000,(5),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_17646_Clinique_WEB_641b905b93f380dce4954089d58300a790f4f183_1664874291.png
Clinique,Even Better City Block Brightening Aqua Gel + Anti-Pollution Primer SPF 45/PA+++,Rp 670.000,(45),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_192333017579-Clinique-Even-Better-City-Block-Brightening-Aqua-Gel--Anti-Pollutio_f5cc4ca7a08802a44729e798b76e449b34036777_1680664433.png
Sephora Collection,Big By Definition Waterproof Mascara,Rp 336.000,(321),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_3378872182887-Sephora-Collection-Big-By-Definition_bd0de86960ed5c87111f95bae2630fc61f09b88b_1735206991.png
Stila,Heaven's Dew Gel Lip Oil,Rp 485.000,(17),9 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_94800364844-Stila-Heavens-Dew-Gel-Lip-Oil-Ballerin_21d9f273956a1173513ed1d44acd8cd0dabeb279_1755850115.png
MAKE UP FOR EVER,Artist Face Powders Blush,Rp 500.000,(216),10 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_310_af53d4aa0b9131f18f84130767ee5b1dcbcb63be_1690788610.png
Anastasia Beverly Hills,Cosmos Eyeshadow Palette,Rp 1.100.000,(164),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_2_Product_689304191753-Anastasia-Beverly-Hills-Cosmos-Eye-Shadow-Palette-Default_ee84578e60159a875778c97783305d8d1ec61ab3_1684725062.png
Shu Uemura,Unlimited Nude Mopo Care-In Powder Foundation Refill,Rp 780.000,(7),3 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_4935421796859-SHU-Unlimited-Nude-Mopo-Care-In-Powder-Foundation-Refill-564_a119a0af33c39f38d5883a6061302aa944f11eb1_1670213329.png
Anastasia Beverly Hills,Glow Seeker Highlighter,Rp 750.000,(1499),3 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_prd_Sea_request_49614_2024083008182785_689304241816_GlowSeek_9405d876a351cf4ba7e959b05c062a2da7a9b2e4_1726210534.png
Dear Dahlia,Perfect Designing Eyeliner Glitter,Rp 564.000,(19),3 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_8809546847221-Dear-Dahlia-Pencil-Glitter-Eyeliner-Sunset_7a2593d07b93c76d4798790169ff35b5b15cd1fd_1681110009.png
GUERLAIN,Parure Gold Skin Control Compact Foundation,Rp 1.680.000,(15),7 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_0C-PRIMARY-VISUAL_5597ddb1cf0fc8596848150b448665cd4bc54dcf_1705563927.png
Huda Beauty,Legit Lashes Double-Ended Volumizing and Lengthening Mascara,Rp 650.000,(2368),2 types,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_6291106034066-Huda-Beauty-Legit-Lashes-Double-Ended-Volumizing-and-Lengthening-M_d16f245822a14c8a48c062843efc940aec49b171_1678958542.png
Laura Mercier,Pure Canvas Illuminating Primer,Rp 830.000,(110),,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_194250067453-LAURA-MERCIER-Pure-Canvas-Primer-Illu_a16357f4c2bcffcdd59ce702e8e3b3b41bc345cc_1714969239.png
Laura Mercier,Real Flawless Foundation,Rp 950.000,(981),19 shades,https://image-optimizer-id.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/zoom_1_Product_194250010596-Laura-Mercier-Real-Flawless-Foundation-3C2-Toffee_f8d7b7d0511963148e20a9ca2afde85607b15c8f_1697619087.png
